PassengerId,knn_mean_distance,ad_threshold,AD_status
336,0.0,1.2421180609132714,AD内
524,0.5498972302687174,1.2421180609132714,AD内
669,0.10116930473154159,1.2421180609132714,AD内
496,0.17206628171180224,1.2421180609132714,AD内
708,0.27993909356625496,1.2421180609132714,AD内
231,1.154660431564982,1.2421180609132714,AD内
842,0.905226757458291,1.2421180609132714,AD内
851,0.6034556885250737,1.2421180609132714,AD内
326,0.6201791106450795,1.2421180609132714,AD内
770,0.053478180094997343,1.2421180609132714,AD内
59,1.1047884725161834,1.2421180609132714,AD内
55,0.7397110188454229,1.2421180609132714,AD内
629,0.004600633432321799,1.2421180609132714,AD内
209,0.03155425848020882,1.2421180609132714,AD内
681,0.00840371967024267,1.2421180609132714,AD内
786,0.07381268349734728,1.2421180609132714,AD内
855,1.8161343352114492,1.2421180609132714,AD外
670,0.37526201021193434,1.2421180609132714,AD内
378,1.2839561294006978,1.2421180609132714,AD外
599,0.041830875126583324,1.2421180609132714,AD内
331,0.4691422937898171,1.2421180609132714,AD内
791,0.01371718965590738,1.2421180609132714,AD内
790,0.7930897333851703,1.2421180609132714,AD内
830,1.018291980104307,1.2421180609132714,AD内
562,0.10247657647796107,1.2421180609132714,AD内
483,0.2652604663125147,1.2421180609132714,AD内
232,0.07826255769057959,1.2421180609132714,AD内
251,0.002058243473606769,1.2421180609132714,AD内
356,0.07674116202644424,1.2421180609132714,AD内
587,0.3721148152745153,1.2421180609132714,AD内
292,0.30211180659490583,1.2421180609132714,AD内
718,0.1317051426208619,1.2421180609132714,AD内
258,0.5035084972427373,1.2421180609132714,AD内
886,1.4388708770486756,1.2421180609132714,AD外
63,1.162040098646734,1.2421180609132714,AD内
263,0.6389612314173845,1.2421180609132714,AD内
660,0.769697186679117,1.2421180609132714,AD内
342,1.1025512529707235,1.2421180609132714,AD内
287,0.1300054031319861,1.2421180609132714,AD内
8,0.951873619597324,1.2421180609132714,AD内
690,1.0635602315552286,1.2421180609132714,AD内
102,0.013499778176825017,1.2421180609132714,AD内
185,0.8539588360180976,1.2421180609132714,AD内
159,0.05108264978023298,1.2421180609132714,AD内
578,0.40233113823478767,1.2421180609132714,AD内
85,0.13340097016231214,1.2421180609132714,AD内
266,0.16518857381925006,1.2421180609132714,AD内
106,0.0,1.2421180609132714,AD内
658,0.3734786359670022,1.2421180609132714,AD内
21,0.6734236395939484,1.2421180609132714,AD内
312,1.2552537661228247,1.2421180609132714,AD外
108,0.0023262242706796775,1.2421180609132714,AD内
341,0.17564330079317428,1.2421180609132714,AD内
204,0.13364681304746046,1.2421180609132714,AD内
61,0.0042452304666440455,1.2421180609132714,AD内
23,0.08071232052343183,1.2421180609132714,AD内
173,1.2550612203524594,1.2421180609132714,AD外
249,0.6427071431235454,1.2421180609132714,AD内
428,0.7441091905662948,1.2421180609132714,AD内
775,1.7780602895183493,1.2421180609132714,AD外
712,0.021644336983914048,1.2421180609132714,AD内
603,0.15517824299134833,1.2421180609132714,AD内
125,0.7232096131124932,1.2421180609132714,AD内
724,0.26249217785532475,1.2421180609132714,AD内
572,0.7838487459307008,1.2421180609132714,AD内
677,0.06966987303262957,1.2421180609132714,AD内
647,0.02761002786662019,1.2421180609132714,AD内
802,0.49881743807216966,1.2421180609132714,AD内
558,1.0252922789993568,1.2421180609132714,AD内
542,0.6190314288834242,1.2421180609132714,AD内
142,0.014190039984036118,1.2421180609132714,AD内
316,0.006130976577268066,1.2421180609132714,AD内
848,0.07169886543607987,1.2421180609132714,AD内
168,1.6226340765372957,1.2421180609132714,AD外
264,0.9911355076510748,1.2421180609132714,AD内
489,0.049581232853352974,1.2421180609132714,AD内
836,0.6715316643087407,1.2421180609132714,AD内
779,0.0009725327103722759,1.2421180609132714,AD内
797,0.11997351874251705,1.2421180609132714,AD内
388,0.06413109264213411,1.2421180609132714,AD内
20,0.00020811905169089152,1.2421180609132714,AD内
539,0.17206628171180224,1.2421180609132714,AD内
91,0.054210405942713036,1.2421180609132714,AD内
145,0.08666861786043485,1.2421180609132714,AD内
823,0.923768981862904,1.2421180609132714,AD内
861,1.0307427706218002,1.2421180609132714,AD内
418,0.9128253216671279,1.2421180609132714,AD内
654,0.006344216021980209,1.2421180609132714,AD内
4,0.4159509816396566,1.2421180609132714,AD内
130,0.12773627506965218,1.2421180609132714,AD内
427,0.20026283572272768,1.2421180609132714,AD内
500,0.1523553788865992,1.2421180609132714,AD内
370,0.4680839935248272,1.2421180609132714,AD内
389,0.000968373958887736,1.2421180609132714,AD内
674,0.09805470024178686,1.2421180609132714,AD内
711,0.36675439818382116,1.2421180609132714,AD内
752,0.5715006428715801,1.2421180609132714,AD内
436,1.6210383699850213,1.2421180609132714,AD外
386,1.7009443901002452,1.2421180609132714,AD外
591,0.08301865272533002,1.2421180609132714,AD内
123,0.31059508871470015,1.2421180609132714,AD内
68,0.04556671638548955,1.2421180609132714,AD内
455,0.0,1.2421180609132714,AD内
504,0.2155959679199379,1.2421180609132714,AD内
771,0.14115885235194164,1.2421180609132714,AD内
800,0.4587009730267013,1.2421180609132714,AD内
165,0.8360229670014858,1.2421180609132714,AD内
614,0.0,1.2421180609132714,AD内
236,0.014561210558023906,1.2421180609132714,AD内
375,0.9360827270542582,1.2421180609132714,AD内
609,1.0062173566566361,1.2421180609132714,AD内
787,0.049137924664562335,1.2421180609132714,AD内
390,0.13987953292123595,1.2421180609132714,AD内
3,0.006652675934745611,1.2421180609132714,AD内
688,0.1345114367716005,1.2421180609132714,AD内
374,0.6366805170191304,1.2421180609132714,AD内
432,0.03819090606228065,1.2421180609132714,AD内
140,0.5524502523790918,1.2421180609132714,AD内
423,0.0511924608633485,1.2421180609132714,AD内
327,0.7839065707111796,1.2421180609132714,AD内
477,0.2790377948493473,1.2421180609132714,AD内
763,0.07013762060270363,1.2421180609132714,AD内
810,0.37735206373210506,1.2421180609132714,AD内
349,0.7796442560267888,1.2421180609132714,AD内
180,1.6611957180701906,1.2421180609132714,AD外
215,0.3574366613726129,1.2421180609132714,AD内
198,1.036064879461066,1.2421180609132714,AD内
652,0.5532521683068063,1.2421180609132714,AD内
864,1.0110394008670585,1.2421180609132714,AD内
510,0.28036332645030815,1.2421180609132714,AD内
256,0.41688484800697767,1.2421180609132714,AD内
218,0.6021993362304539,1.2421180609132714,AD内
401,0.08015097724572183,1.2421180609132714,AD内
408,0.2900497117671771,1.2421180609132714,AD内
33,0.0,1.2421180609132714,AD内
343,0.03292247602997271,1.2421180609132714,AD内
150,0.18821036594100163,1.2421180609132714,AD内
759,0.09495561517944329,1.2421180609132714,AD内
227,0.1084102935390363,1.2421180609132714,AD内
523,0.00020811905169089152,1.2421180609132714,AD内
821,0.8125035975014606,1.2421180609132714,AD内
442,0.09223896815372416,1.2421180609132714,AD内
887,0.08291198870457156,1.2421180609132714,AD内
139,0.8585274866494068,1.2421180609132714,AD内
354,0.20494618132602138,1.2421180609132714,AD内
24,0.08783239060038424,1.2421180609132714,AD内
649,0.014561210558023906,1.2421180609132714,AD内
101,0.0,1.2421180609132714,AD内
653,0.05009480437061675,1.2421180609132714,AD内
780,1.0325763371230658,1.2421180609132714,AD内
473,0.9163432750344469,1.2421180609132714,AD内
561,0.0,1.2421180609132714,AD内
785,0.16669179313878826,1.2421180609132714,AD内
300,1.1635089902931386,1.2421180609132714,AD内
720,0.28426551443853726,1.2421180609132714,AD内
522,0.013026927848696279,1.2421180609132714,AD内
567,0.02761002786662019,1.2421180609132714,AD内
164,0.21393742769550284,1.2421180609132714,AD内
110,0.8720064047926538,1.2421180609132714,AD内
722,0.6822676968250745,1.2421180609132714,AD内
555,0.013026927848696279,1.2421180609132714,AD内
803,1.7321792119947546,1.2421180609132714,AD外
879,0.0,1.2421180609132714,AD内
533,0.9998877552399683,1.2421180609132714,AD内
707,1.2202991382914345,1.2421180609132714,AD内
328,0.06413109264213411,1.2421180609132714,AD内
65,0.03861120246740964,1.2421180609132714,AD内
732,0.8276156869071508,1.2421180609132714,AD内
679,1.8957521875204446,1.2421180609132714,AD外
182,0.13114501637276063,1.2421180609132714,AD内
661,0.7799978599017721,1.2421180609132714,AD内
365,0.6225099783018228,1.2421180609132714,AD内
521,0.48521739172914263,1.2421180609132714,AD内
725,0.40630476546990213,1.2421180609132714,AD内
143,0.24556764458994884,1.2421180609132714,AD内
671,0.8398274751541509,1.2421180609132714,AD内
398,0.7108154772661714,1.2421180609132714,AD内
710,0.3515261440203178,1.2421180609132714,AD内
545,0.7269770042095434,1.2421180609132714,AD内
103,0.36986107699876936,1.2421180609132714,AD内
733,0.6026046649938916,1.2421180609132714,AD内
344,0.07787870179175227,1.2421180609132714,AD内
324,0.694379716975378,1.2421180609132714,AD内
826,0.08401836278212224,1.2421180609132714,AD内
716,0.044240795904153786,1.2421180609132714,AD内
419,0.08756922279340464,1.2421180609132714,AD内
631,1.2203504297248284,1.2421180609132714,AD内
67,0.11204194111817109,1.2421180609132714,AD内
548,0.06957328146600664,1.2421180609132714,AD内
804,1.144388094477146,1.2421180609132714,AD内
214,0.08756922279340464,1.2421180609132714,AD内
857,0.9541904175513338,1.2421180609132714,AD内
454,0.5842538144085614,1.2421180609132714,AD内
400,0.04923713800485742,1.2421180609132714,AD内
239,0.1084102935390363,1.2421180609132714,AD内
610,0.7868433022863275,1.2421180609132714,AD内
777,0.0,1.2421180609132714,AD内
363,0.9367058841783666,1.2421180609132714,AD内
702,0.3314589488245394,1.2421180609132714,AD内
449,1.1111019718722281,1.2421180609132714,AD内
853,0.9768536585979796,1.2421180609132714,AD内
170,0.1557574035835045,1.2421180609132714,AD内
541,0.681118220626792,1.2421180609132714,AD内
618,0.14971057151493491,1.2421180609132714,AD内
781,0.20318355482131228,1.2421180609132714,AD内
362,0.20374288733875218,1.2421180609132714,AD内
371,0.33730579519602333,1.2421180609132714,AD内
425,0.3661703233756418,1.2421180609132714,AD内
235,0.17285470016783452,1.2421180609132714,AD内
518,1.2737758402457513,1.2421180609132714,AD外
6,0.10056269813170263,1.2421180609132714,AD内
845,0.1092436272195271,1.2421180609132714,AD内
782,0.46394777074862337,1.2421180609132714,AD内
736,1.0567372980736605,1.2421180609132714,AD内
35,0.7346402030701069,1.2421180609132714,AD内
807,1.2434328817674531,1.2421180609132714,AD外
96,0.0,1.2421180609132714,AD内
767,0.1279901352097857,1.2421180609132714,AD内
717,0.8807977621163247,1.2421180609132714,AD内
211,0.1565400606529457,1.2421180609132714,AD内
729,0.32835066896921583,1.2421180609132714,AD内
495,0.13233008215218858,1.2421180609132714,AD内
147,3.38384003311007,1.2421180609132714,AD外
859,1.241042298396214,1.2421180609132714,AD内
78,0.0,1.2421180609132714,AD内
333,0.8033319370679524,1.2421180609132714,AD内
755,1.3485753595511043,1.2421180609132714,AD外
709,0.6770416240714232,1.2421180609132714,AD内
627,0.42684976127376767,1.2421180609132714,AD内
53,0.8894656772377401,1.2421180609132714,AD内
205,0.047031525528707686,1.2421180609132714,AD内
248,0.7878367996528854,1.2421180609132714,AD内
519,0.37917704537409164,1.2421180609132714,AD内
801,0.8342998781174487,1.2421180609132714,AD内
82,0.09199371302880346,1.2421180609132714,AD内
447,0.713495937497673,1.2421180609132714,AD内
537,0.17243647862241301,1.2421180609132714,AD内
719,0.22304169545692226,1.2421180609132714,AD内
444,0.03292247602997271,1.2421180609132714,AD内
713,0.5776567982851628,1.2421180609132714,AD内
399,0.1765664290219828,1.2421180609132714,AD内
532,0.0,1.2421180609132714,AD内
196,1.0147701102114088,1.2421180609132714,AD内
298,1.4188745683712085,1.2421180609132714,AD外
62,0.6576046075342085,1.2421180609132714,AD内
50,0.42001608075978736,1.2421180609132714,AD内
161,0.7263583814439241,1.2421180609132714,AD内
176,0.651843669461051,1.2421180609132714,AD内
866,0.18821036594100163,1.2421180609132714,AD内
596,0.42868644202492856,1.2421180609132714,AD内
792,0.81585073333833,1.2421180609132714,AD内
193,0.27537765091975414,1.2421180609132714,AD内
414,0.8451828547905503,1.2421180609132714,AD内
60,0.838053816668497,1.2421180609132714,AD内
516,0.2200641636599933,1.2421180609132714,AD内
715,0.7548644693947208,1.2421180609132714,AD内
878,0.14895383727941577,1.2421180609132714,AD内
457,0.26029992784724326,1.2421180609132714,AD内
160,1.0110394008670585,1.2421180609132714,AD内
689,0.029540189929264427,1.2421180609132714,AD内
70,0.6024894142881595,1.2421180609132714,AD内
841,0.051199993173616586,1.2421180609132714,AD内
723,0.08127887409759507,1.2421180609132714,AD内
796,0.16434186656309727,1.2421180609132714,AD内
166,0.8160049219552896,1.2421180609132714,AD内
693,0.1557574035835045,1.2421180609132714,AD内
376,0.7346402030701069,1.2421180609132714,AD内
745,0.05224757079522455,1.2421180609132714,AD内
525,0.0,1.2421180609132714,AD内
875,0.23903723565842494,1.2421180609132714,AD内
809,0.9826035314173952,1.2421180609132714,AD内
352,0.08783239060038424,1.2421180609132714,AD内
756,0.4595708840725094,1.2421180609132714,AD内
783,0.09123171902333105,1.2421180609132714,AD内
812,1.1556582715064898,1.2421180609132714,AD内
252,0.5121391167557661,1.2421180609132714,AD内
358,0.14018166322515407,1.2421180609132714,AD内
744,0.4609743197430477,1.2421180609132714,AD内
569,0.0,1.2421180609132714,AD内
843,0.7563786176235407,1.2421180609132714,AD内
731,1.0900841951370686,1.2421180609132714,AD内
405,0.07296814278878269,1.2421180609132714,AD内
171,0.20480410477561545,1.2421180609132714,AD内
92,0.05219461562028902,1.2421180609132714,AD内
111,0.462459276147788,1.2421180609132714,AD内
237,0.5895879956200918,1.2421180609132714,AD内
467,0.8451828547905503,1.2421180609132714,AD内
730,0.2874948498982585,1.2421180609132714,AD内
260,0.8840132464011514,1.2421180609132714,AD内
104,0.29458220067805063,1.2421180609132714,AD内
867,0.5996183587144354,1.2421180609132714,AD内
396,0.4689902549743862,1.2421180609132714,AD内
838,0.0,1.2421180609132714,AD内
550,0.9724129980228483,1.2421180609132714,AD内
30,0.0,1.2421180609132714,AD内
650,0.13512646693832087,1.2421180609132714,AD内
798,0.09093860995570761,1.2421180609132714,AD内
402,0.01799278994526392,1.2421180609132714,AD内
626,0.18204210026000198,1.2421180609132714,AD内
458,0.39810949654345584,1.2421180609132714,AD内
543,0.7128281303997395,1.2421180609132714,AD内
597,0.7813120811866436,1.2421180609132714,AD内
41,0.6260113337288824,1.2421180609132714,AD内
686,0.927794260531914,1.2421180609132714,AD内
622,0.49244895530449007,1.2421180609132714,AD内
602,0.0,1.2421180609132714,AD内
813,0.15822035232952178,1.2421180609132714,AD内
304,0.7305663933530108,1.2421180609132714,AD内
588,0.7273447246128746,1.2421180609132714,AD内
585,0.05529087101270234,1.2421180609132714,AD内
512,0.027511823871387155,1.2421180609132714,AD内
646,0.8759579221591045,1.2421180609132714,AD内
135,0.07787870179175227,1.2421180609132714,AD内
668,0.0023262242706796775,1.2421180609132714,AD内
556,0.1510775652294064,1.2421180609132714,AD内
882,0.07828173433218115,1.2421180609132714,AD内
272,1.654589358520446,1.2421180609132714,AD外
322,0.06297094435441276,1.2421180609132714,AD内
207,0.2807989522409892,1.2421180609132714,AD内
832,0.28797756690733706,1.2421180609132714,AD内
141,0.6947229058413632,1.2421180609132714,AD内
860,0.0,1.2421180609132714,AD内
784,0.5467153667873283,1.2421180609132714,AD内
778,1.061198755338773,1.2421180609132714,AD内
659,0.13683123403127043,1.2421180609132714,AD内
301,0.03751686104008933,1.2421180609132714,AD内
695,0.17340741659963224,1.2421180609132714,AD内
445,0.006169907166672273,1.2421180609132714,AD内
95,0.6439478949717523,1.2421180609132714,AD内
219,0.5676471241225516,1.2421180609132714,AD内
466,0.1371991443369886,1.2421180609132714,AD内
339,0.10931715385920553,1.2421180609132714,AD内
486,0.32890541088201986,1.2421180609132714,AD内
819,0.18375410302525594,1.2421180609132714,AD内
468,0.24094897426032627,1.2421180609132714,AD内
703,0.37274216100525914,1.2421180609132714,AD内
238,0.4800675215927403,1.2421180609132714,AD内
601,0.7622181714712953,1.2421180609132714,AD内
415,0.0909156198941139,1.2421180609132714,AD内
69,4.381251123237679,1.2421180609132714,AD外
433,0.48828641613325025,1.2421180609132714,AD内
788,0.664367767597627,1.2421180609132714,AD内
330,0.47345453586486225,1.2421180609132714,AD内
257,0.46103982716812614,1.2421180609132714,AD内
890,0.1633358292622215,1.2421180609132714,AD内
538,0.5079941707490316,1.2421180609132714,AD内
271,0.7477707557087852,1.2421180609132714,AD内
613,0.03218681334063343,1.2421180609132714,AD内
27,0.00020811905169089152,1.2421180609132714,AD内
364,0.08649046287905933,1.2421180609132714,AD内
678,0.1419115610932069,1.2421180609132714,AD内
691,0.3459985108073157,1.2421180609132714,AD内
259,0.8938040695864945,1.2421180609132714,AD内
56,0.08783239060038424,1.2421180609132714,AD内
75,0.28036332645030815,1.2421180609132714,AD内
811,0.004600633432321799,1.2421180609132714,AD内
187,0.6225099783018228,1.2421180609132714,AD内
167,0.7134006029962727,1.2421180609132714,AD内
738,0.8938040695864945,1.2421180609132714,AD内
727,0.7292892009310621,1.2421180609132714,AD内
456,0.0507073945190725,1.2421180609132714,AD内
16,0.36475993339191737,1.2421180609132714,AD内
858,0.20980954470855617,1.2421180609132714,AD内
245,0.054513528800079404,1.2421180609132714,AD内
871,0.004600633432321799,1.2421180609132714,AD内
701,1.1862329402692535,1.2421180609132714,AD内
808,0.029124027244373407,1.2421180609132714,AD内
270,0.5999349400807572,1.2421180609132714,AD内
706,0.700299660038902,1.2421180609132714,AD内
817,0.07843346786164737,1.2421180609132714,AD内
472,0.5663911484608092,1.2421180609132714,AD内
299,0.06207348432785709,1.2421180609132714,AD内
98,0.34927332596844374,1.2421180609132714,AD内
574,0.03751686104008933,1.2421180609132714,AD内
116,0.01320143605567219,1.2421180609132714,AD内
507,0.4997590356337813,1.2421180609132714,AD内
452,0.6986896620170657,1.2421180609132714,AD内
460,0.0,1.2421180609132714,AD内
700,0.12426600117410078,1.2421180609132714,AD内
571,2.000549372941972,1.2421180609132714,AD外
828,0.3958080272330234,1.2421180609132714,AD内
254,0.15688552617364912,1.2421180609132714,AD内
223,0.3006998890742771,1.2421180609132714,AD内
699,0.9597818211910948,1.2421180609132714,AD内
262,0.9529962903569824,1.2421180609132714,AD内
44,1.172642731027668,1.2421180609132714,AD内
881,0.8131993880772397,1.2421180609132714,AD内
636,0.03292247602997271,1.2421180609132714,AD内
528,1.133617994820708,1.2421180609132714,AD内
184,1.2615301787117803,1.2421180609132714,AD外
520,0.015795167199365755,1.2421180609132714,AD内
90,0.06480645127307125,1.2421180609132714,AD内
14,2.1383422733520536,1.2421180609132714,AD外
497,0.4626743167343451,1.2421180609132714,AD内
589,0.020167471288709327,1.2421180609132714,AD内
120,0.6969101306751766,1.2421180609132714,AD内
360,0.0015228878118579204,1.2421180609132714,AD内
66,0.3515261440203178,1.2421180609132714,AD内
536,0.9424435051838651,1.2421180609132714,AD内
482,0.6026046649938916,1.2421180609132714,AD内
494,0.8336649417572681,1.2421180609132714,AD内
36,0.530799625847204,1.2421180609132714,AD内
18,1.1388118690432198,1.2421180609132714,AD内
765,0.030760303849725223,1.2421180609132714,AD内
46,0.0,1.2421180609132714,AD内
247,0.06963553082258055,1.2421180609132714,AD内
317,0.40651762096754346,1.2421180609132714,AD内
554,0.004453349518334937,1.2421180609132714,AD内
212,0.46718930761742905,1.2421180609132714,AD内
297,0.08830676686901479,1.2421180609132714,AD内
397,0.1947555257018788,1.2421180609132714,AD内
630,0.0007769409806769767,1.2421180609132714,AD内
889,0.5467153667873283,1.2421180609132714,AD内
478,0.4122209955889411,1.2421180609132714,AD内
829,0.0,1.2421180609132714,AD内
71,0.16298450952874283,1.2421180609132714,AD内
11,0.8229014895723402,1.2421180609132714,AD内
64,0.6950252119163645,1.2421180609132714,AD内
348,0.3404389557545735,1.2421180609132714,AD内
274,0.6580832126159162,1.2421180609132714,AD内
673,1.0408890580902728,1.2421180609132714,AD内
743,1.239316942443674,1.2421180609132714,AD内
877,1.0807084557859077,1.2421180609132714,AD内
818,0.5822950606834473,1.2421180609132714,AD内
152,0.38140192685973917,1.2421180609132714,AD内
411,0.0,1.2421180609132714,AD内
335,0.6302387020421009,1.2421180609132714,AD内
852,1.5677936074613392,1.2421180609132714,AD外
296,0.03861120246740964,1.2421180609132714,AD内
714,0.16751119775098386,1.2421180609132714,AD内
664,0.08486897493308396,1.2421180609132714,AD内
54,0.1788336904734104,1.2421180609132714,AD内
502,0.008511853195820374,1.2421180609132714,AD内
757,0.011588890856279677,1.2421180609132714,AD内
665,0.2621613678681013,1.2421180609132714,AD内
410,0.32890541088201986,1.2421180609132714,AD内
440,0.1521384357691481,1.2421180609132714,AD内
553,0.04444419811479339,1.2421180609132714,AD内
662,0.10881108407998263,1.2421180609132714,AD内
25,1.0205332718651356,1.2421180609132714,AD内
575,0.03600515702570724,1.2421180609132714,AD内
595,0.3897485214528631,1.2421180609132714,AD内
89,1.076572124842005,1.2421180609132714,AD内
625,0.8948224521581467,1.2421180609132714,AD内
213,0.0042452304666440455,1.2421180609132714,AD内
29,0.0015228878118579204,1.2421180609132714,AD内
509,0.986226208481167,1.2421180609132714,AD内
241,0.08557499482096455,1.2421180609132714,AD内
273,0.5689125009696064,1.2421180609132714,AD内
357,0.7655870134387898,1.2421180609132714,AD内
105,1.274369681654136,1.2421180609132714,AD外
136,0.18492700350855784,1.2421180609132714,AD内
560,0.5287325430717972,1.2421180609132714,AD内
174,0.01320143605567219,1.2421180609132714,AD内
